url,id,name,author,star_rating,num_ratings,num_reviews,summary,genres,first_published,about_author,community_reviews,kindle_price
"https://www.goodreads.com/book/show/1047836.Horror_Film_Directors_1931_1990","1047836.Horror_Film_Directors_1931_1990","Horror Film Directors, 1931-1990","[""Dennis Fischer""]",4.29,7,"","An exhaustive study of the major directors of horror films in the past six decades, a genre always popular but often critically snubbed. For each director there is a complete filmography including television work, a career summary, critical assessment, and behind-the-scenes production information. The book covers not only films both old and new, but also directors from Italy, Spain, Australia, Belgium, and elsewhere. Fifty directors are covered in depth, but there is an additional section on the hopeless, the obscure, the promising, and the up-and-coming.","","11/1/1991","{""name"":""Dennis Fischer"",""num_books"":14}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":1,""reviews_percentage"":14},""4_stars"":{""reviews_num"":3,""reviews_percentage"":42},""5_stars"":{""reviews_num"":3,""reviews_percentage"":42}}",""
"https://www.goodreads.com/book/show/4089333-australian-urban-planning","4089333-australian-urban-planning","Australian Urban Planning: New Challenges, New Agendas","[""Brendan Gleeson""]",3,1,"","Designed for use by academics, students, planning professionals, and anyone who takes an interest in the development of cities, this timely book explains the changes that have transformed planning in Australia and reinstates the need for planning based on principles that foreground social inclusion and ecological sustainability.","","2/1/2000","{""name"":""Brendan Gleeson"",""num_books"":28}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":1,""reviews_percentage"":100},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}",""
"https://www.goodreads.com/book/show/26764878-morgen-ohne-gestern","26764878-morgen-ohne-gestern","Morgen ohne gestern: Roman","[""Regina Nössler""]",3,2,"","Christine Hoffmann wacht eines Morgens im Krankenhaus auf und hat ihr Leben vergessen. Ihre Eltern sind ihr ebenso fremd wie ihre beste Freundin, selbstihre Lebensgefährtin Marion erkennt sie nicht wieder. Christines Alltag wird zu einem Puzzle, das sie aus Erzählungen und Erinnerungsblitzen neu zusammensetzen muss.Wer war sie, wer ist sie und weshalb weiß sie es nicht mehr? Was genau ist mit ihr passiert? Hat sie wirklich acht glückliche Jahre mit Marion verbracht? Wem kann sie  ihrer Intuition oder denen, die scheinbar das Beste für sie wollen? Gibt es etwas, das man ihr verheimlicht?Während Christine versucht, alte Liebe mühsam neu zu erlernen, begegnet sie Eva. Mühelos verliebt sie sich und erinnert sich plötzlich an Glück. Doch kann sie es auch zulassen? Der neue Beziehungsthriller von Regina Nössler verfolgt stilsicher eine junge Frau auf der Suche nach wahren Gefühlen und sich selbst. Eindringlich und außergewöhnlich spannend erzählt.","","9/18/2015","{""name"":""Regina Nössler"",""num_books"":28,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":50},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":1,""reviews_percentage"":50}}","""$10.89"""
"https://www.goodreads.com/book/show/23656944-zen-and-the-art-of-recording","23656944-zen-and-the-art-of-recording","Zen and the Art of Recording","[""Mixerman""]",4.19,88,"4","In this book, the third in the Zen and the Art Of series, Mixerman distills the inescapable technical realities of recording down to understandable and practical terms. Whether musician or self-taught recordist, whether at home or in a full-blown studio complex, you'll discover a definitive blueprint for recording within the current realities of the business, without ever losing focus on the core consideration--the music itself. 

As Mixerman writes: ""The moment you start to think in musical terms, your recordings will improve a hundredfold."" This enhanced multimedia e-book edition brings recordists deeper into the concepts covered in the text. It features over an hour's worth of supplemental videos in which Mixerman demonstrates various recording techniques in a number of recording spaces. The clips provide invaluable insight into what to listen for when choosing gear and placing mics, and Mixerman walks us through all of this in well over an hour of clips. This multimedia eBook is an absolute must-have for anyone who enjoys recording music and wants to get better doing it.","[""Music"",""Nonfiction""]","10/1/2014","{""name"":""Mixerman"",""num_books"":15,""num_followers"":""36""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":6,""reviews_percentage"":6},""3_stars"":{""reviews_num"":12,""reviews_percentage"":13},""4_stars"":{""reviews_num"":29,""reviews_percentage"":32},""5_stars"":{""reviews_num"":41,""reviews_percentage"":46}}","""$24.09"""
"https://www.goodreads.com/book/show/26761586-the-big-book-of-codewords","26761586-the-big-book-of-codewords","The Big Book Of Codewords","[""Parragon Books""]",4.5,6,"","500 codeword puzzles in one great book!","","9/5/2015","{""name"":""Parragon Books"",""num_books"":6068,""num_followers"":""67""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":1,""reviews_percentage"":16},""4_stars"":{""reviews_num"":1,""reviews_percentage"":16},""5_stars"":{""reviews_num"":4,""reviews_percentage"":66}}",""
"https://www.goodreads.com/book/show/32471492-antique-apples-from-kilcherman-s-christmas-cove-farm","32471492-antique-apples-from-kilcherman-s-christmas-cove-farm","Antique Apples from Kilcherman's Christmas Cove Farm","[""Phyllis Bye Kilcherman""]",4,1,"","Antique Apples from Kilcherman’s Christmas Cove Farm explores an orchard amidst the rolling hills of northern Michigan’s Leelanau County. The farm grows heirloom apples, two hundred and-fifty varieties of them that are rapidly disappearing from our modern food supply.

Run by two octogenarians, Phyllis and John Kilcherman maintain a showroom/tasting room in a huge barn that also displays John’s pop bottle collection, one of the largest in the country. On any given day you can see John buttoned into an apple collecting apron bringing more apples into the barn and Phyllis standing on the cold cement floor sharing one of her recipes with customers from near and far who visit this unique place in the Fall. 

The book features the family and the farm’s history beginning with its public offering by the U.S. Government in 1851. Color photos of the orchard in three seasons, photographed by Dianne Carroll Burdick, capture the living apple community from the bee’s pollination to apple harvest and all points of apple growing in-between. Phyllis shares recipes both traditional and creative uses of apples in meatloaf, coleslaw, baked beans as well as her most prized and sought after recipe from her grandmother, The Apple Pie.

The book is laced with folklore, poems, and the apple histories some of which go back to the Crimea peninsula of Russia. In fact, apples first got to the U.S. from their native Kazakhstan via Western Europe in the 17th century. 
 
Americana at its best in 144 color pages that wouldn’t disappoint.","","9/1/2016","{""name"":""Phyllis Bye Kilcherman"",""num_books"":1}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":1,""reviews_percentage"":100},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}",""
"https://www.goodreads.com/book/show/32476267-it-s-a-wonderful-death","32476267-it-s-a-wonderful-death","It's A Wonderful Death: A Fortannis Novel","[""Derek Beebe""]",4.38,8,"4","A brave knight breaks her vows to fight against a lunatic king calling himself ""the Doomsayer"" and ends up dealing with unreliable henchmen, political assassins, and a sarcastic disembodied head in a bag. Can she and her friends save the Hidden Kingdom from an unstoppable foe before her prophesied death? ""It's a Wonderful Death"" is a stand-alone novel in the shared fantasy world of Fortannis. The story takes place after the novels ""Arch Enemies"" and ""The Axes of Evil"" and features Terin Ostler and the squires from those stories.","","9/26/2016","{""name"":""Derek Beebe"",""num_books"":7,""num_followers"":""7""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":5,""reviews_percentage"":62},""5_stars"":{""reviews_num"":3,""reviews_percentage"":37}}",""
"https://www.goodreads.com/book/show/4201989-an-introduction-to-clay-colloid-chemistry","4201989-an-introduction-to-clay-colloid-chemistry","An Introduction to Clay Colloid Chemistry","[""H. Van Olphen""]",4.5,2,"","","","5/12/1977","{""name"":""H. Van Olphen"",""num_books"":10}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":1,""reviews_percentage"":50},""5_stars"":{""reviews_num"":1,""reviews_percentage"":50}}",""
"https://www.goodreads.com/book/show/4103828-oman-under-qaboos","4103828-oman-under-qaboos","Oman Under Qaboos","[""Calvin H. Allen""]",3.56,9,"","This is an examination of the political, economic and social development of Oman from the accession Sultan Qaboos in a palace coup in 1970 to the promulation of the basic law of 1996. The book argues that the sultanate does not follow the ""rentier"" model but the patriarchal tradition.","[""History""]","3/30/2000","{""name"":""Calvin H. Allen"",""num_books"":4}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":11},""3_stars"":{""reviews_num"":3,""reviews_percentage"":33},""4_stars"":{""reviews_num"":4,""reviews_percentage"":44},""5_stars"":{""reviews_num"":1,""reviews_percentage"":11}}","""$78.84"""
"https://www.goodreads.com/book/show/317587.Quilts_From_Lavender_Hill_Farm","317587.Quilts_From_Lavender_Hill_Farm","Quilts From Lavender Hill Farm: 12 Projects Inspired by Life in the Country","[""Darlene Zimmerman""]",3.2,5,"","Bring a Touch of the Country Into Your Home In Quilts from Lavender Hill Farm, Darlene Zimmerman shares instructions for creating a beautiful collection of picturesque quilts, all inspired by her visits to western Oregon's Willamette Valley. With a themed project for each month of the year, you can surround yourself with the beautiful outdoors inside the comfort of your home. You'll enjoy making the Lavender Gathering Baskets wall-hanging in May when the lavender is in full bloom, along with the Winter Cozy Quilt to stay warm in December. Quilts from Lavender Hill Farm     • Fully illustrated step-by-step instructions    • Easy piecing techniques and projects for every skill level    • A photographic tour of the beautiful hillside gardens, orchards and quiet niches of Lavender Hill Farm    • A wide range of projects from wall-hangings and table runners to lap quilts and bed quilts","[""Quilting""]","4/30/2007","{""name"":""Darlene Zimmerman"",""num_books"":23,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":20},""3_stars"":{""reviews_num"":2,""reviews_percentage"":40},""4_stars"":{""reviews_num"":2,""reviews_percentage"":40},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}","""$22.99"""
"https://www.goodreads.com/book/show/9845417-murder-of-the-clergyman-s-mistress","9845417-murder-of-the-clergyman-s-mistress","Murder of the Clergyman's Mistress","[""Anthony Abbot""]",2.91,11,"3","","","1/1/1931","{""name"":""Anthony Abbot"",""num_books"":36,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":9},""2_stars"":{""reviews_num"":2,""reviews_percentage"":18},""3_stars"":{""reviews_num"":5,""reviews_percentage"":45},""4_stars"":{""reviews_num"":3,""reviews_percentage"":27},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}",""
"https://www.goodreads.com/book/show/19235540","19235540","塔木德大全集(珍藏版)","[""柯友辉""]",0,0,"","为什么犹太人可凭一己之智慧，就把全世界的钱都赚到自己的口袋里？为什么他们面对疯狂的杀戮，仍然精神不死？为什么在世界群雄争先崛起之时，他们的“世界顶尖商人”的黄金椅仍然毫不动摇？今天，《塔木德》被赋予了更多的意义，它不再只是犹太人的精神支柱和行动指南，更被世人看做智慧与金钱合一的象征，经商与为人合一的象征。 本书所讲述的塔木德是犹太民族中商界精英引领风骚的根源所在。凝聚了上千年来2000余名犹太学者对本民族历史、民族文化、民族智慧的发掘、思考和提炼，是整个犹太民族生活方式的指明灯。从生到死，从零开始到亿万富翁，从经营到变革，犹太人从未停止过对它的阅读和膜拜。 本书凝聚了上千年来2000余名犹太学者对自己民族历史、民族文化、民族智慧的发掘、思考和提炼，是整个犹太民族生活方式的航图，是滋养世代犹太人的精神支柱，是其他民族的人走进犹太文化，接触犹太智慧的一扇必经大门。 有人将《塔木德》称为是犹太人的第二部《圣经》。想了解犹太人经典生存智慧的读者，这本书一定不能错过。 无论是经商赚钱，还是家庭生存，无论是在外打拼，还是与人相处，《塔木德》当中都给出了富有智慧的答案。想让自己过得更好，想让生活从容幸福，这本书不可不读。 《塔木德》是犹太人生命的一部分。与其说犹太人用生命保护了他们的法典，使它能够不断地延续下去，倒不如说《塔木德》给犹太人指明了方向，使他们能够战胜厄运，得以生存发展。
直到今天，仍有很多犹太人把《塔木德》视为最可贵的圣物，并当作生活的慰藉和心灵的避难所。 如果说《圣经》旧约是一部永恒的书，那么《塔木德》则是犹太人日常生活的伴侣，充满着生命的智慧和应付危机的良谋。它不是史书，却在谈史；它不是人物志，却在述说人物；它不是百科全书，却包罗万象。正是它孕育了西方文明的模式，成为犹太智慧的源泉。 《塔木德》与《圣经》、柏拉图的《理想国》、亚里士多德的《政治学》和伊斯兰的《古兰经》，并称为影响人类文明的巨著，是真正的传世经典。","","12/1/2008","{""name"":""柯友辉"",""num_books"":24}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}","""$3.99"""
"https://www.goodreads.com/book/show/19204805-osnove-marketinga","19204805-osnove-marketinga","Osnove marketinga","[""Jozo Previšić""]",5,1,"","","","1/1/2007","{""name"":""Jozo Previšić"",""num_books"":2,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":1,""reviews_percentage"":100}}",""
"https://www.goodreads.com/book/show/28806739-tierra-inerme","28806739-tierra-inerme","Tierra Inerme","[""Dora Alonso""]",4.5,2,"","","","1/1/1962","{""name"":""Dora Alonso"",""num_books"":25,""num_followers"":""3""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":1,""reviews_percentage"":50},""5_stars"":{""reviews_num"":1,""reviews_percentage"":50}}",""
"https://www.goodreads.com/book/show/318028.Il_Gigante","318028.Il_Gigante","Il Gigante: Michelangelo, Florence, and the David 1492-1504","[""Anton Gill""]",3.46,85,"12","At the turn of the 16th century, Italy was a turbulent territory made up of independent states, each at war with or intriguing against its neighbor. There were the proud, cultivated, and degenerate Sforzas in Milan, and in Rome, the corrupt Spanish family of the Borgia whose head, Rodrigo, ascended to St Peter's throne as Pope Alexander VI. In Florence, a golden age of culture and sophistication ended with the death of the greatest of the Medici family, Lorenzo the Magnificent, giving way to an era of uncertainty, cruelty, and religious fundamentalism.

In the midst of this turmoil, there existed the greatest concentration of artists that Europe has ever known. Influenced by the rediscovery of the ancient cultures of Greece and Rome, artists and thinkers such as Botticelli and da Vinci threw off the shackles of the Middle Ages to produce one of the most creative periods in history - the Renaissance.

This is the story of twelve years when war, plague, famine, and chaos made their mark on a volatile Italy, and when a young, erratic genius, Michelangelo Buonarroti, made his first great statue - the David. It was to become a symbol not only of the independence and defiance of the city of Florence but also of the tortured soul who created it. This is a wonderful history of the artist, his times, and one of his most magnificent works.","[""Art"",""History"",""Art History"",""Italy"",""Biography"",""Nonfiction""]","1/28/2002","{""name"":""Anton Gill"",""num_books"":57,""num_followers"":""60""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":2},""2_stars"":{""reviews_num"":9,""reviews_percentage"":10},""3_stars"":{""reviews_num"":35,""reviews_percentage"":41},""4_stars"":{""reviews_num"":26,""reviews_percentage"":30},""5_stars"":{""reviews_num"":13,""reviews_percentage"":15}}","""$11.99"""
"https://www.goodreads.com/book/show/28801173-practical-lessons-in-metal-turning-and-screwcutting","28801173-practical-lessons-in-metal-turning-and-screwcutting","Practical Lessons in Metal Turning and Screwcutting","[""Percival Marshall""]",5,1,"","","","1/1/1998","{""name"":""Percival Marshall"",""num_books"":60,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":1,""reviews_percentage"":100}}",""
"https://www.goodreads.com/book/show/26808089-ok-cupid-dating-success","26808089-ok-cupid-dating-success","Ok Cupid Dating Success: Attract & Seduce Girls Online","[""Seventy Seven""]",0,0,"","Over half of new relationships start online these days, and OK Cupid is the biggest player in the Internet dating game. But as any girl will tell you ‘size isn’t always the most important thing’ and a mass audience doesn’t guarantee you are going to automatically pick up the girls on OKC. There is an art to cutting through the clutter of Internet dating and quickly finding the woman of your dreams (or just plenty of hot dates if that is what you are looking for). Seventy Seven is a Pick Up Artist and world-renowned confidence and dating coach and in this book he reveals the new secrets to OKC success that you absolutely must know before you make another click.  From creating the perfect dating profile, taking the photographs to eventually meeting up. There are things you should be doing and perhaps more importantly there are things you should never do – you are about to discover a world of life changing information that will completely change your online dating strike rate.  You will   • How to attract hot women on OK Cupid. • Stand out and write the perfect profile. • Ten secrets to a winning OKC dating profile picture • How to spot the fakers, liars and time wasters • First date confidence • And much more… ","","9/22/2015","{""name"":""Seventy Seven"",""num_books"":17,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}","""$29.99"""
"https://www.goodreads.com/book/show/35050700-g-tenmorgens-otrreiz","35050700-g-tenmorgens-otrreiz","Gūtenmorgens. Otrreiz","[""Māris Bērziņš""]",3.27,37,"7","“Jaunu Gūtenmorgenu mēs jau sen bijām pelnījuši. Gan lasītāji, gan visa latviešu literatūra. Un nu to atkal esam sagaidījuši caur Māra Bērziņa laipnu roku. Arī otrreizējā tikšanās ir priecīga, jautra, jestra un līksma. Turklāt Gūtenmorgens, ārēji visnotaļ pelēcīgs tipāžs ar sievu un bērniem, ar savu televizoru un alus pudeli, ar vāri nojaušamu tieksmi uz daiļām mākslām un skaistām sievietēm, it kā varētu pretendēt uz tautā iemīļoto vidējā latvieša tēlu, tomēr viņš ir krietni āķīgāks. Viņam piemīt mūsdienās visnotaļ retā spēja domāt. Viņš tiecas izprast, kā ir būt iedzītam stūrī, vai vidus ir labākā vieta cilvēkam, kas ir punkts un vai divas reizes var iebrist vienā un tajā pašā jūrā. Viņu interesē ārbūtnes un Visuma ētikas kodekss, trešā auss un Apple kartupeļu mikročipsi. Smieklīgi, vai ne? Lai gan ļoti vajadzīgi ilgi spējīgai dzīvošanai.” Gundega Blumberga 

Grāmatas mākslinieks Jānis Esītis","","5/2/2017","{""name"":""Māris Bērziņš"",""num_books"":17,""num_followers"":""18""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":6,""reviews_percentage"":16},""3_stars"":{""reviews_num"":17,""reviews_percentage"":45},""4_stars"":{""reviews_num"":12,""reviews_percentage"":32},""5_stars"":{""reviews_num"":2,""reviews_percentage"":5}}",""
"https://www.goodreads.com/book/show/6590893-verzamelde-gedichten","6590893-verzamelde-gedichten","Verzamelde Gedichten","[""Jotie T'Hooft""]",4.48,21,"","Dutch","[""Poetry""]","1/1/1981","{""name"":""Jotie T'Hooft"",""num_books"":16,""num_followers"":""21""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":4},""3_stars"":{""reviews_num"":1,""reviews_percentage"":4},""4_stars"":{""reviews_num"":6,""reviews_percentage"":28},""5_stars"":{""reviews_num"":13,""reviews_percentage"":61}}",""
"https://www.goodreads.com/book/show/313435.Sam_Saboura_s_Real_Style","313435.Sam_Saboura_s_Real_Style","Sam Saboura's Real Style: Style Secrets for Real Women with Real Bodies","[""Sam Saboura""]",3.21,47,"10","Sam Saboura knows a thing or two about style. With a closetful of secrets, he has dressed your favorite celebrities and countless women on ABC’s Extreme Makeover. Now he reveals his insider tricks and foolproof tips so you can always look great—whether you’re at the office, enjoying a night out, or indulging in a day off—by making fashion choices that work for your figure and your personality.Learn to shop like the pros, understand how a tailor can transform your wardrobe, and discover the magic of the right undergarments that can take you down a few sizes—these are just some of the proven solutions that have helped women everywhere look their absolute best. This is your chance to discover your own real style.","[""Nonfiction"",""Fashion""]","6/14/2005","{""name"":""Sam Saboura"",""num_books"":1,""num_followers"":""5""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":7,""reviews_percentage"":14},""3_stars"":{""reviews_num"":27,""reviews_percentage"":57},""4_stars"":{""reviews_num"":9,""reviews_percentage"":19},""5_stars"":{""reviews_num"":4,""reviews_percentage"":8}}",""
"https://www.goodreads.com/book/show/310400.A_New_Psychology_of_Women_with_Sex_Gender_Online_Workbook","310400.A_New_Psychology_of_Women_with_Sex_Gender_Online_Workbook","A New Psychology of Women with Sex & Gender Online Workbook","[""Hilary M. Lips""]",4,2,"","This text begins with the premise that everything we think we know about human beings is shaped and limited by our own culture and experience. Its aim is to show students how gender-related expectations interact with other cultural assumptions and stereotypes, as well as with social and economic conditions, to affect women’s experiences and behavior. The text also describes the ways in which women’s lives differ between cultures. Featuring more coverage of diversity within the U.S. culture, the thoroughly updated third edition is accompanied by an updated online edition of Cheryl Rickabaugh’s Sex and Gender workbook.","","3/21/2005","{""name"":""Hilary M. Lips"",""num_books"":12}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":2,""reviews_percentage"":100},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}",""
